1.0C_Dch_Tmax,1.0C_Dch_Capacity,1.0C_Dch_duration,2.0C_Dch_Tmax,2.0C_Dch_Capacity,2.0C_Dch_duration,standard_dch_cycle_capacity,DCIR_1s,DCIR_SOC_1s,DCIR_2s,DCIR_SOC_2s,DCIR_4s,DCIR_SOC_4s,pulse_relaxation_timeseries,pOCV_timeseries
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.7652
,,,,,,,,,,,,,,3.765
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.7648
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7646
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7646
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7646
,,,,,,,,,,,,,,3.7646
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7642
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7642
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7644
,,,,,,,,,,,,,,3.7642
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.7642
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.7642
,,,,,,,,,,,,,,3.7642
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.7636
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.764
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.7636
,,,,,,,,,,,,,,3.7636
,,,,,,,,,,,,,,3.7636
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7636
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7634
,,,,,,,,,,,,,,3.7638
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7632
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7624
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.763
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7628
,,,,,,,,,,,,,,3.7626
,,,,,,,,,,,,,,3.7624
,,,,,,,,,,,,,,3.7624
,,,,,,,,,,,,,,3.7624
,,,,,,,,,,,,,,3.7624
,,,,,,,,,,,,,,3.7624
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.7624
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.7618
,,,,,,,,,,,,,,3.7622
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.7618
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.7618
,,,,,,,,,,,,,,3.7618
,,,,,,,,,,,,,,3.7618
,,,,,,,,,,,,,,3.7618
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.762
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7618
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.7616
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.7612
,,,,,,,,,,,,,,3.7614
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.761
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7602
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7608
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7606
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7602
,,,,,,,,,,,,,,3.7602
,,,,,,,,,,,,,,3.7604
,,,,,,,,,,,,,,3.7602
,,,,,,,,,,,,,,3.7602
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.76
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7598
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7594
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7594
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.7594
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.7594
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.7596
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.7594
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.7594
,,,,,,,,,,,,,,3.7592
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.7588
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.7588
,,,,,,,,,,,,,,3.759
,,,,,,,,,,,,,,3.7588
,,,,,,,,,,,,,,3.7588
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7588
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7588
,,,,,,,,,,,,,,3.7588
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7586
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7584
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.7582
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.758
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.7578
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7576
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7574
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.757
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.757
,,,,,,,,,,,,,,3.7572
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7568
,,,,,,,,,,,,,,3.7566
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7564
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.756
,,,,,,,,,,,,,,3.756
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.756
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.756
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.756
,,,,,,,,,,,,,,3.7562
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.756
,,,,,,,,,,,,,,3.7558
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7556
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7552
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.7552
,,,,,,,,,,,,,,3.7552
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.7552
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.7554
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.7548
,,,,,,,,,,,,,,3.7548
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.7548
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.7548
,,,,,,,,,,,,,,3.7548
,,,,,,,,,,,,,,3.755
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7548
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7548
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7542
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7546
,,,,,,,,,,,,,,3.7542
,,,,,,,,,,,,,,3.7542
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.7542
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.7542
,,,,,,,,,,,,,,3.7544
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.754
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7538
,,,,,,,,,,,,,,3.7536
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.7532
,,,,,,,,,,,,,,3.7534
,,,,,,,,,,,,,,3.7532
,,,,,,,,,,,,,,3.7528
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.7528
,,,,,,,,,,,,,,3.7532
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.753
,,,,,,,,,,,,,,3.7528
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7528
,,,,,,,,,,,,,,3.7528
,,,,,,,,,,,,,,3.7528
,,,,,,,,,,,,,,3.7528
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7526
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.7522
,,,,,,,,,,,,,,3.7524
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7516
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.752
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7516
,,,,,,,,,,,,,,3.7516
,,,,,,,,,,,,,,3.7516
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7518
,,,,,,,,,,,,,,3.7516
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7514
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.751
,,,,,,,,,,,,,,3.751
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7512
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.751
,,,,,,,,,,,,,,3.751
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7508
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7506
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.7502
,,,,,,,,,,,,,,3.7498
,,,,,,,,,,,,,,3.7498
,,,,,,,,,,,,,,3.7504
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.7498
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.7498
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7498
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7498
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.75
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7498
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.749
,,,,,,,,,,,,,,3.7496
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.749
,,,,,,,,,,,,,,3.749
,,,,,,,,,,,,,,3.749
,,,,,,,,,,,,,,3.7494
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.7492
,,,,,,,,,,,,,,3.749
